ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
283,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Housing facilities without climate control,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
283,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
283,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Housing facilities without climate control,Heat stress,Discomfort,Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
283,Pigs,Boars,,,,,,,,,,,,,,,,
283,Pigs,Meat pigs,Good Housing,Thermal comfort,Lack of showering facilities,Heat stress,Di(stress),Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
284,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Lack of showering facilities,Heat stress,Di(stress),Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
284,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
284,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Lack of showering facilities,Heat stress,Di(stress),Low,Moderate,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
284,Pigs,Boars,,,,,,,,,,,,,,,,
284,Pigs,Meat pigs,Good Housing,Thermal comfort,Lack of wallow,Heat stress,Di(stress),Low,Difficult,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
285,Pigs,Pregnant sows - Groups,Good Housing,Thermal comfort,Lack of wallow,Heat stress,Di(stress),Low,Difficult,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
285,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
285,Pigs,Unweaned piglets,Good Housing,Thermal comfort,Lack of wallow,Heat stress,Di(stress),Low,Difficult,Lying widely spaced,Welfare outcome,Behavioural,Moderate,Low,,,"F, R",Y
285,Pigs,Boars,,,,,,,,,,,,,,,,
285,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Massaging,Welfare outcome,Behavioural,Moderate,Low,15,,"F, R",Y
286,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
286,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
286,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Massaging,Welfare outcome,Behavioural,Moderate,Low,15,,"F, R",Y
286,Pigs,Boars,,,,,,,,,,,,,,,,
286,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Lack of space for exploration,General disruption of behaviour,Frustration,Low,Difficult,Massaging,Welfare outcome,Behavioural,Moderate,Low,"14, 15",,"F, R",Y
287,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
287,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
287,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
287,Pigs,Boars,,,,,,,,,,,,,,,,
287,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Provision of inappropriate or poor quality enrichment material such as chains or tyres ,General disruption of behaviour,Frustration,Low,Easy,Massaging,Welfare outcome,Behavioural,Moderate,Low,14,,"F, R",Y
288,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
288,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
288,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
288,Pigs,Boars,,,,,,,,,,,,,,,,
288,Pigs,Meat pigs,Good Health,Absence of disease,Large group size,Metabolic disorders,Discomfort,High,Easy,Metabolic disorders,Welfare outcome,Health/physical/production,Moderate,Medium,15,,F ,Y
289,Pigs,Pregnant sows - Groups,Good Health,Absence of disease,Large group size,Metabolic disorders,Discomfort,High,Easy,Metabolic disorders,Welfare outcome,Health/physical/production,Moderate,Medium,15,,F ,Y
289,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
289,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
289,Pigs,Boars,,,,,,,,,,,,,,,,
289,Pigs,Meat pigs,Good Health,Absence of disease,Flow rates producing gas emissions from slurry pits to pens,Respiratory disorders,Discomfort,High,Easy,Mortality,Management input, ,Easy,Low,14,17b,F,Y
290,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
290,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
290,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
290,Pigs,Boars,,,,,,,,,,,,,,,,
290,Pigs,Meat pigs,Good Health,Absence of disease,Inadequate ventilation,Respiratory disorders,Discomfort,High,Moderate,Mortality,Management input, ,Easy,Low,14,17b,F,Y
291,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
291,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
291,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
291,Pigs,Boars,,,,,,,,,,,,,,,,
291,Pigs,Meat pigs,Good Health,Absence of disease,"Poor air quality (dust, ammonia, CO2)",Respiratory disorders,Discomfort,High,Moderate,Mortality,Management input, ,Easy,Low,15,17b,F,Y
292,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
292,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
292,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
292,Pigs,Boars,,,,,,,,,,,,,,,,
292,Pigs,Meat pigs,Good Health,Absence of disease,Poor quality pen design (open sides between adjacent pens),Respiratory disorders,Discomfort,High,Moderate,Mortality,Management input, ,Easy,Low,14,17b,F,Y
293,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
293,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
293,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
293,Pigs,Boars,,,,,,,,,,,,,,,,
293,Pigs,Meat pigs,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
294,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
294,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
294,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
294,Pigs,Boars,Good Health,Absence of injuries,Aggression during mixing of unfamiliar animals,Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
294,Pigs,Meat pigs,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
295,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Competition/aggressive interactions during feeding,Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
295,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
295,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
295,Pigs,Boars,,,,,,,,,,,,,,,,
295,Pigs,Meat pigs,,,,,,,,,,,,,,,,
296,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Excessive mating behaviour between group housed dry sows in oestrus,Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
296,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
296,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
296,Pigs,Boars,,,,,,,,,,,,,,,,
296,Pigs,Meat pigs,,,,,,,,,,,,,,,,
297,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Insufficient space allowance in loose housed sows (inability to resolve social conflicts),Bone lesions (incl. fractures and dislocations),Pain,High,Moderate,Muscle and joint injuries ,Welfare outcome,Health/physical/production,Easy,Low,16,,F,Y
297,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
297,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
297,Pigs,Boars,,,,,,,,,,,,,,,,
297,Pigs,Meat pigs,,,,,,,,,,,,,,,,
298,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
298,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Insufficient / inappropriate nest building material,Inability to express maternal behaviour,Frustration,Low,Easy,Nest-building behaviours,Welfare outcome,Behavioural,Moderate,Medium,16,17b,"F, R",Y
298,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
298,Pigs,Boars,,,,,,,,,,,,,,,,
298,Pigs,Meat pigs,,,,,,,,,,,,,,,,
299,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Nest-building behaviours,Welfare outcome,Behavioural,Easy,Low,14,17b,F,Y
299,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
299,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
299,Pigs,Boars,,,,,,,,,,,,,,,,
299,Pigs,Meat pigs,,,,,,,,,,,,,,,,
300,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Nest-building behaviours,Welfare outcome,Behavioural,Easy,Low,15,17b,F,Y
300,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
300,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
300,Pigs,Boars,,,,,,,,,,,,,,,,
300,Pigs,Meat pigs,,,,,,,,,,,,,,,,
301,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Nest-building behaviours,Welfare outcome,Behavioural,Easy,Low,14,17b,F,Y
301,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
301,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
301,Pigs,Boars,,,,,,,,,,,,,,,,
301,Pigs,Meat pigs,,,,,,,,,,,,,,,,
302,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Frustration,High,Moderate,Nest-building behaviours,Welfare outcome,Behavioural,Easy,Low,16,17b,F,Y
302,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
302,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
302,Pigs,Boars,,,,,,,,,,,,,,,,
302,Pigs,Meat pigs,,,,,,,,,,,,,,,,
303,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Di(stress),High,Moderate,Nest-building behaviours,Welfare outcome,Behavioural,Easy,Low,16,17b,F,Y
303,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
303,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
303,Pigs,Boars,,,,,,,,,,,,,,,,
303,Pigs,Meat pigs,,,,,,,,,,,,,,,,
304,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Large group size,Restriction of movement,Di(stress),High,Easy,Nest-building behaviours,Welfare outcome,Behavioural,Easy,Low,15,17b,F,Y
304,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
304,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
304,Pigs,Boars,,,,,,,,,,,,,,,,
304,Pigs,Meat pigs,,,,,,,,,,,,,,,,
305,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
305,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Insufficient / inappropriate nest building material,Inability to express maternal behaviour,Frustration,Low,Easy,Non-nutritive nursings,Welfare outcome ,Behavioural,Moderate,Medium,16,17b,F ,Y
305,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
305,Pigs,Boars,,,,,,,,,,,,,,,,
305,Pigs,Meat pigs,,,,,,,,,,,,,,,,
306,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
306,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of other behaviours,Post-partum restraint,Inability to express maternal behaviour,Frustration,Low,Moderate,Non-nutritive nursings,Welfare outcome ,Behavioural,Moderate,Medium,,17b,F ,Y
306,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
306,Pigs,Boars,,,,,,,,,,,,,,,,
306,Pigs,Meat pigs,,,,,,,,,,,,,,,,
307,Pigs,Pregnant sows - Groups,Good Health,Absence of injuries,Inadequate slot dimensions in relation to foot dimensions,Locomotor disorders (including lameness),Pain,High,Moderate,Overgrown claws,Welfare outcome,Health/physical/production ,Easy,Low,14,17b,F,Y
307,Pigs,Lactating sows - Pens,Good Health,Absence of injuries,Inadequate slot dimensions in relation to foot dimensions,Locomotor disorders (including lameness),Pain,High,Moderate,Overgrown claws,Welfare outcome,Health/physical/production ,Easy,Low,14,17b,F,Y
307,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
307,Pigs,Boars,Good Health,Absence of injuries,Inadequate slot dimensions in relation to foot dimensions,Locomotor disorders (including lameness),Pain,High,Moderate,Overgrown claws,Welfare outcome,Health/physical/production ,Easy,Low,14,17b,F,Y
307,Pigs,Meat pigs,,,,,,,,,,,,,,,,
308,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
308,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
308,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Castration with insufficient or improper application of analgesia,Soft tissue lesions and integument damage,Pain,High,Easy,"Pain behaviour (huddling, trembling, leg shaking, sliding on hind quarters, tail jerking)",Welfare outcome,Behavioural,Moderate,Medium,17,17a,"F, R",Y
308,Pigs,Boars,,,,,,,,,,,,,,,,
308,Pigs,Meat pigs,,,,,,,,,,,,,,,,
309,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
309,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
309,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Complications of castration,Soft tissue lesions and integument damage,Pain,High,Moderate,"Pain behaviour (huddling, trembling, leg shaking, sliding on hind quarters, tail jerking)",Welfare outcome,Behavioural,Moderate,Medium,,17a,"F, R",Y
309,Pigs,Boars,,,,,,,,,,,,,,,,
309,Pigs,Meat pigs,,,,,,,,,,,,,,,,
310,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
310,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
310,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Post-castration pain,Soft tissue lesions and integument damage,Pain,High,Moderate,"Pain behaviour (huddling, trembling, leg shaking, sliding on hind quarters, tail jerking)",Welfare outcome,Behavioural,Moderate,Medium,,17a,"F, R",Y
310,Pigs,Boars,,,,,,,,,,,,,,,,
310,Pigs,Meat pigs,,,,,,,,,,,,,,,,
311,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
311,Pigs,Lactating sows - Pens,Good Health,Absence of pain induced by management procedures,Delayed intervention at farrowing,Reproductive disorders,Pain,High,Easy,"Pain behaviour (posture changing, vocalisation)",Welfare outcome,Behavioural,Moderate,Medium,17,17a,"F, R",Y
311,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
311,Pigs,Boars,,,,,,,,,,,,,,,,
311,Pigs,Meat pigs,,,,,,,,,,,,,,,,
312,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
312,Pigs,Lactating sows - Pens,Good Health,Absence of pain induced by management procedures,Inappropriate intervention at farrowing,Reproductive disorders,Pain,High,Easy,"Pain behaviour (posture changing, vocalisation)",Welfare outcome,Behavioural,Moderate,Medium,17,17a,"F, R",Y
312,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
312,Pigs,Boars,,,,,,,,,,,,,,,,
312,Pigs,Meat pigs,,,,,,,,,,,,,,,,
313,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
313,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
313,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Complications of tail docking,Soft tissue lesions and integument damage,Pain,High,Moderate,"Pain behaviour (tail wagging, tail jamming)",Welfare outcome,Behavioural,Moderate,Medium,17,17a,"F, R",Y
313,Pigs,Boars,,,,,,,,,,,,,,,,
313,Pigs,Meat pigs,,,,,,,,,,,,,,,,
314,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
314,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
314,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Post-tail docking pain,Soft tissue lesions and integument damage,Pain,High,Moderate,"Pain behaviour (tail wagging, tail jamming)",Welfare outcome,Behavioural,Moderate,Medium,,17a,"F, R",Y
314,Pigs,Boars,,,,,,,,,,,,,,,,
314,Pigs,Meat pigs,,,,,,,,,,,,,,,,
315,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
315,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
315,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Tail docking with insufficient or improper application of analgesia,Soft tissue lesions and integument damage,Pain,High,Easy,"Pain behaviour (tail wagging, tail jamming)",Welfare outcome,Behavioural,Moderate,Medium,17,17a,"F, R",Y
315,Pigs,Boars,,,,,,,,,,,,,,,,
315,Pigs,Meat pigs,,,,,,,,,,,,,,,,
316,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
316,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
316,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Complications of tooth grinding,Soft tissue lesions and integument damage,Pain,High,Moderate,Pain behaviour (teeth champing),Welfare outcome,Behavioural,Moderate,Medium,17,17a,"F, R",Y
316,Pigs,Boars,,,,,,,,,,,,,,,,
316,Pigs,Meat pigs,,,,,,,,,,,,,,,,
317,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
317,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
317,Pigs,Unweaned piglets,Good Health,Absence of pain induced by management procedures,Post-tooth grinding pain,Soft tissue lesions and integument damage,Pain,High,Moderate,Pain behaviour (teeth champing),Welfare outcome,Behavioural,Moderate,Medium,,17a,"F, R",Y
317,Pigs,Boars,,,,,,,,,,,,,,,,
317,Pigs,Meat pigs,,,,,,,,,,,,,,,,
318,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
318,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Post-partum restraint,Environmental stress,Di(stress),Low,Moderate,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,16,,R,N (research only)
318,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
318,Pigs,Boars,,,,,,,,,,,,,,,,
318,Pigs,Meat pigs,,,,,,,,,,,,,,,,
319,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Excessive mating behaviour between group housed dry stalls in oestrus,Group (social) stress,Di(stress),Low,Moderate,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,16,,R,N (research only)
319,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
319,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
319,Pigs,Boars,,,,,,,,,,,,,,,,
319,Pigs,Meat pigs,,,,,,,,,,,,,,,,
320,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
320,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Forced weaning (before nursing motivation ceases),Inability to express maternal behaviour,Di(stress),Low,Difficult,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,16,,R,N (research only)
320,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
320,Pigs,Boars,,,,,,,,,,,,,,,,
320,Pigs,Meat pigs,,,,,,,,,,,,,,,,
321,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
321,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
321,Pigs,Unweaned piglets,Appropiate behaviour,Positive emotional state,Forced weaning (before suckling motivation ceases),Inability to perform sucking behaviour,Di(stress),High,Difficult,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,16,,R,N (research only)
321,Pigs,Boars,,,,,,,,,,,,,,,,
321,Pigs,Meat pigs,,,,,,,,,,,,,,,,
322,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
322,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
322,Pigs,Unweaned piglets,Appropiate behaviour,Positive emotional state,Inadequate access to udder due to bars etc.,Inability to perform sucking behaviour,Frustration,High,Moderate,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,16,,R,N (research only)
322,Pigs,Boars,,,,,,,,,,,,,,,,
322,Pigs,Meat pigs,,,,,,,,,,,,,,,,
323,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
323,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
323,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
323,Pigs,Boars,Appropiate behaviour,Positive emotional state,Solitary living,Isolation stress,Di(stress),High,Difficult,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,17,,R,N (research only)
323,Pigs,Meat pigs,,,,,,,,,,,,,,,,
324,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
324,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Frustration,High,Moderate,Physiological stress indicators,Welfare outcome,Health/physical/production,Difficult,High,16,,R,N (research only)
